split,criterion,seed,epoch,Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted F1,Top-3 Acc,Macro Recall@3
balanced,label_smoothing_ce,seed_2,8,0.7965,0.8055344309211596,0.7965,0.7983062624375175,0.7983062624375175,0.9484,0.9483999999999998
balanced,label_smoothing_ce,seed_2,9,0.796,0.8048723097718155,0.7959999999999999,0.7973140666137544,0.7973140666137546,0.945,0.9450000000000001
balanced,label_smoothing_ce,seed_2,10,0.7957,0.8031540107106314,0.7957,0.7952086336956833,0.7952086336956834,0.9455,0.9455
balanced,label_smoothing_ce,seed_2,11,0.8166,0.8163572998875115,0.8166,0.8156295263053293,0.8156295263053293,0.9523,0.9522999999999999
balanced,label_smoothing_ce,seed_2,12,0.8082,0.812571718198282,0.8082,0.8072479441833655,0.8072479441833654,0.9441,0.9440999999999999
balanced,label_smoothing_ce,seed_2,13,0.8306,0.8325490091819832,0.8305999999999999,0.83124433824264,0.8312443382426401,0.9499,0.9499000000000001
balanced,label_smoothing_ce,seed_2,14,0.8171,0.8214619589805764,0.8170999999999999,0.8171870801107198,0.8171870801107198,0.9488,0.9488
balanced,label_smoothing_ce,seed_2,15,0.8183,0.8232538527309712,0.8183,0.816345756580011,0.816345756580011,0.947,0.9470000000000001
balanced,label_smoothing_ce,seed_2,16,0.8263,0.8299046345192302,0.8263,0.8256941758157643,0.8256941758157642,0.9518,0.9518000000000001
balanced,label_smoothing_ce,seed_2,17,0.8211,0.826369319832763,0.8211,0.822715992997904,0.822715992997904,0.9497,0.9497
balanced,label_smoothing_ce,seed_2,18,0.8283,0.8310284203485254,0.8282999999999999,0.8285911901241413,0.8285911901241413,0.9549,0.9549
balanced,label_smoothing_ce,seed_2,19,0.8208,0.8243488914768407,0.8208,0.8205065844215473,0.8205065844215474,0.9459,0.9459000000000002
balanced,label_smoothing_ce,seed_2,20,0.8304,0.8337625672576394,0.8303999999999998,0.8305776264048875,0.8305776264048877,0.951,0.9510000000000002
balanced,label_smoothing_ce,seed_18,1,0.5937,0.6251591851482474,0.5937,0.587534241696027,0.587534241696027,0.8708,0.8708
balanced,label_smoothing_ce,seed_18,2,0.6803,0.7124491440825691,0.6803,0.6671140471215437,0.6671140471215439,0.9061,0.9061
balanced,label_smoothing_ce,seed_18,3,0.7368,0.7492065562889367,0.7367999999999999,0.7348084323225388,0.734808432322539,0.9321,0.9320999999999999
balanced,label_smoothing_ce,seed_18,4,0.7687,0.7704188519502201,0.7686999999999999,0.7650756133307686,0.7650756133307687,0.9429,0.9429000000000001
balanced,label_smoothing_ce,seed_18,5,0.7272,0.744856633572535,0.7272000000000001,0.7256278411792312,0.7256278411792312,0.9223,0.9222999999999999
balanced,label_smoothing_ce,seed_18,6,0.7717,0.7837613679240366,0.7717,0.7705424239495328,0.770542423949533,0.945,0.945
balanced,label_smoothing_ce,seed_18,7,0.7912,0.7940630176509365,0.7912,0.7894656880782658,0.789465688078266,0.9435,0.9434999999999999
balanced,label_smoothing_ce,seed_18,8,0.7888,0.7904653698319515,0.7888,0.7866404211226223,0.7866404211226222,0.9391,0.9391
balanced,label_smoothing_ce,seed_18,9,0.7833,0.8072559252239986,0.7832999999999999,0.7862880050648464,0.7862880050648462,0.9416,0.9415999999999999
balanced,label_smoothing_ce,seed_18,10,0.8109,0.8126272380493196,0.8109,0.809918483593844,0.8099184835938439,0.9491,0.9491000000000002
balanced,label_smoothing_ce,seed_18,11,0.803,0.805038425417328,0.8029999999999999,0.803317595922206,0.8033175959222061,0.9462,0.9461999999999999
balanced,label_smoothing_ce,seed_18,12,0.8092,0.81521298712429,0.8092,0.8098552961791086,0.8098552961791086,0.9428,0.9427999999999999
balanced,label_smoothing_ce,seed_18,13,0.8163,0.8197877129872108,0.8163,0.8167753045147921,0.8167753045147921,0.9474,0.9474
balanced,label_smoothing_ce,seed_18,14,0.8181,0.8309960157265317,0.8180999999999999,0.8201544212574472,0.8201544212574471,0.95,0.95
balanced,label_smoothing_ce,seed_18,15,0.8199,0.8231462314172973,0.8199,0.8198682967347859,0.8198682967347858,0.9475,0.9475000000000001
balanced,label_smoothing_ce,seed_18,16,0.8289,0.8323842506217922,0.8289,0.8296387276874023,0.8296387276874021,0.9524,0.9524000000000001
balanced,label_smoothing_ce,seed_18,17,0.8262,0.8317372008008297,0.8262,0.8263615304910819,0.826361530491082,0.9473,0.9473
balanced,label_smoothing_ce,seed_18,18,0.8307,0.83469731227129,0.8307,0.8298870384531577,0.8298870384531577,0.9489,0.9488999999999997
balanced,label_smoothing_ce,seed_18,19,0.8301,0.8349240731922176,0.8301000000000001,0.8305180800677334,0.8305180800677335,0.9464,0.9464
balanced,label_smoothing_ce,seed_18,20,0.8323,0.8361715792190259,0.8323,0.8336716260726306,0.8336716260726305,0.952,0.952
balanced,label_smoothing_ce,seed_33,1,0.5261,0.5887429403837754,0.5261,0.5155295606383503,0.5155295606383503,0.821,0.821
balanced,label_smoothing_ce,seed_33,2,0.7129,0.7266541542742163,0.7129,0.7075536966190372,0.7075536966190371,0.9181,0.9180999999999999
balanced,label_smoothing_ce,seed_33,3,0.7463,0.7652323310220319,0.7463000000000001,0.742861742458333,0.742861742458333,0.9295,0.9295
balanced,label_smoothing_ce,seed_33,4,0.7526,0.7770430992798557,0.7526,0.7484431775643967,0.7484431775643969,0.9322,0.9322000000000001
balanced,label_smoothing_ce,seed_33,5,0.7954,0.7991452085431805,0.7954000000000001,0.7918598093142002,0.7918598093142,0.9479,0.9479000000000001
balanced,label_smoothing_ce,seed_33,6,0.7913,0.8033493457800225,0.7913,0.7904701515324737,0.7904701515324734,0.9433,0.9433
balanced,label_smoothing_ce,seed_33,7,0.7959,0.8066631367146652,0.7958999999999999,0.7939179495271838,0.7939179495271836,0.9432,0.9432000000000003
balanced,label_smoothing_ce,seed_33,8,0.7828,0.7879754425689163,0.7827999999999999,0.7799832787337613,0.7799832787337614,0.9393,0.9392999999999999
balanced,label_smoothing_ce,seed_33,9,0.8015,0.8084660055943346,0.8015000000000001,0.7986105916436694,0.7986105916436693,0.9431,0.9430999999999999
balanced,label_smoothing_ce,seed_33,10,0.7984,0.8059048970892272,0.7984000000000001,0.7951636589383919,0.7951636589383919,0.9403,0.9403
balanced,label_smoothing_ce,seed_33,11,0.7976,0.7985322607477378,0.7975999999999999,0.7951103269418515,0.7951103269418516,0.9438,0.9438000000000001
balanced,label_smoothing_ce,seed_33,12,0.8084,0.8142278427928631,0.8084,0.8070165605298328,0.8070165605298328,0.9441,0.9441
balanced,label_smoothing_ce,seed_33,13,0.7937,0.8078254725529976,0.7937000000000001,0.7933439375912978,0.7933439375912981,0.9401,0.9400999999999999
balanced,label_smoothing_ce,seed_33,14,0.7886,0.8043055506790481,0.7886,0.7872428879145769,0.7872428879145772,0.9329,0.9329000000000001
balanced,label_smoothing_ce,seed_33,15,0.8072,0.8163282392301265,0.8072000000000001,0.8076933570930886,0.8076933570930885,0.9447,0.9446999999999999
balanced,label_smoothing_ce,seed_33,16,0.8191,0.824606423971835,0.8191,0.8168864728797587,0.8168864728797587,0.9423,0.9423
balanced,label_smoothing_ce,seed_33,17,0.8232,0.8273849758757587,0.8231999999999999,0.8236059297932755,0.8236059297932754,0.9472,0.9471999999999999
balanced,label_smoothing_ce,seed_33,18,0.8237,0.8280505602116088,0.8237,0.8243268535577485,0.8243268535577484,0.948,0.9479999999999998
balanced,label_smoothing_ce,seed_33,19,0.8305,0.8340620975259352,0.8305,0.8296637251725247,0.8296637251725247,0.9463,0.9462999999999999
balanced,label_smoothing_ce,seed_33,20,0.8256,0.8310873722766583,0.8256,0.8262568202047837,0.8262568202047837,0.9465,0.9465
balanced,label_smoothing_ce,seed_45,1,0.5958,0.6377534914530091,0.5958,0.5822003065960514,0.5822003065960514,0.8541,0.8541000000000001
balanced,label_smoothing_ce,seed_45,2,0.7114,0.7234786654533405,0.7114,0.7090872558392084,0.7090872558392084,0.9117,0.9117000000000001
balanced,label_smoothing_ce,seed_45,3,0.7303,0.7423564523462582,0.7303,0.7274785992684035,0.7274785992684035,0.9226,0.9225999999999999
balanced,label_smoothing_ce,seed_45,4,0.7453,0.7523546300656607,0.7453000000000001,0.7419417005805214,0.7419417005805213,0.9325,0.9325000000000001
balanced,label_smoothing_ce,seed_45,5,0.7583,0.7684304407742202,0.7583,0.7556198954108193,0.7556198954108193,0.9377,0.9376999999999999
balanced,label_smoothing_ce,seed_45,6,0.7538,0.7661806051548643,0.7538,0.7508463142482723,0.7508463142482722,0.9286,0.9286
balanced,label_smoothing_ce,seed_45,7,0.7941,0.7960326568770224,0.7941,0.791514904597976,0.7915149045979758,0.9394,0.9394
balanced,label_smoothing_ce,seed_45,8,0.7811,0.7805341665241472,0.7810999999999999,0.7785548831597602,0.7785548831597602,0.9362,0.9362
balanced,label_smoothing_ce,seed_45,9,0.792,0.7935521363690148,0.792,0.7874456745407803,0.7874456745407804,0.9396,0.9395999999999999
balanced,label_smoothing_ce,seed_45,10,0.8041,0.8054356543916811,0.8041,0.8031126733199603,0.8031126733199603,0.9484,0.9484
balanced,label_smoothing_ce,seed_45,11,0.8114,0.8092946996560363,0.8114000000000001,0.8090240665088974,0.8090240665088972,0.9461,0.9460999999999998
balanced,label_smoothing_ce,seed_45,12,0.7985,0.8032323594640574,0.7985,0.7964831306509749,0.796483130650975,0.9352,0.9352
balanced,label_smoothing_ce,seed_45,13,0.8128,0.8183145337589842,0.8128,0.8132905153977635,0.8132905153977635,0.948,0.9479999999999998
balanced,label_smoothing_ce,seed_45,14,0.8121,0.815856641751445,0.8121,0.8109217418295243,0.8109217418295243,0.9475,0.9475
balanced,label_smoothing_ce,seed_45,15,0.7947,0.8033074427461967,0.7947000000000001,0.794614759162284,0.7946147591622841,0.9431,0.9430999999999999
balanced,label_smoothing_ce,seed_45,16,0.8218,0.8260342489736846,0.8218,0.8227036011741905,0.8227036011741904,0.9514,0.9513999999999999
balanced,label_smoothing_ce,seed_45,17,0.8243,0.8301734193454372,0.8243,0.8250547791128218,0.8250547791128217,0.9472,0.9471999999999999
balanced,label_smoothing_ce,seed_45,18,0.817,0.8238645644572529,0.817,0.8184209127380984,0.8184209127380981,0.9439,0.9438999999999999
balanced,label_smoothing_ce,seed_45,19,0.8228,0.8251807226894264,0.8228,0.8224831348538434,0.8224831348538432,0.9499,0.9498999999999999
balanced,label_smoothing_ce,seed_45,20,0.8136,0.8251094051036114,0.8135999999999999,0.8166985854627139,0.8166985854627141,0.946,0.946
balanced,label_smoothing_ce,seed_255,1,0.5881,0.6118095926797986,0.5881000000000001,0.5829794626714188,0.5829794626714188,0.8641,0.8641
balanced,label_smoothing_ce,seed_255,2,0.6953,0.7184813548175661,0.6953,0.6960365548137709,0.6960365548137709,0.92,0.9200000000000002
balanced,label_smoothing_ce,seed_255,3,0.75,0.7672741007807519,0.75,0.7517960738219122,0.7517960738219122,0.9392,0.9391999999999999
balanced,label_smoothing_ce,seed_255,4,0.7575,0.7678057691453598,0.7575,0.7566111559154105,0.7566111559154105,0.9343,0.9343000000000001
balanced,label_smoothing_ce,seed_255,5,0.7639,0.7783059284412996,0.7638999999999999,0.7655276235105668,0.7655276235105669,0.937,0.9369999999999999
balanced,label_smoothing_ce,seed_255,6,0.7496,0.7723830011051269,0.7495999999999999,0.75089365849935,0.75089365849935,0.9274,0.9274000000000001
balanced,label_smoothing_ce,seed_255,7,0.7791,0.7913623516156794,0.7791,0.7796569304107356,0.7796569304107357,0.9394,0.9394000000000002
balanced,label_smoothing_ce,seed_255,8,0.7954,0.8024960848130339,0.7954,0.7960581613447373,0.7960581613447375,0.9447,0.9447000000000001
balanced,label_smoothing_ce,seed_255,9,0.7652,0.8032098476342335,0.7652,0.7718741825888367,0.7718741825888367,0.9335,0.9334999999999999
balanced,label_smoothing_ce,seed_255,10,0.7864,0.8151891359642457,0.7864,0.79000270294453,0.7900027029445299,0.9375,0.9375
balanced,label_smoothing_ce,seed_255,11,0.805,0.8127085778497711,0.8049999999999999,0.8054819864066067,0.8054819864066066,0.9487,0.9487
balanced,label_smoothing_ce,seed_255,12,0.7986,0.8213973959038281,0.7986,0.8017379494253248,0.8017379494253247,0.9443,0.9442999999999999
balanced,label_smoothing_ce,seed_255,13,0.8039,0.8187384160420306,0.8039,0.8063530834161143,0.8063530834161143,0.9447,0.9447000000000001
balanced,label_smoothing_ce,seed_255,14,0.8164,0.8175337240933294,0.8164,0.8157269925297065,0.8157269925297065,0.9494,0.9494000000000001
balanced,label_smoothing_ce,seed_255,15,0.8114,0.8168036202947808,0.8114000000000001,0.8124425903770343,0.8124425903770343,0.9476,0.9476000000000001
balanced,label_smoothing_ce,seed_255,16,0.8211,0.8232442099122801,0.8211,0.8213013850272863,0.8213013850272864,0.9495,0.9495000000000001
balanced,label_smoothing_ce,seed_255,17,0.8171,0.8213074876349635,0.8170999999999999,0.8168126952744034,0.8168126952744034,0.9477,0.9476999999999999
balanced,label_smoothing_ce,seed_255,18,0.8298,0.8338385793014833,0.8298,0.8306832791459792,0.8306832791459793,0.9534,0.9533999999999999
balanced,label_smoothing_ce,seed_255,19,0.8118,0.8237794800559204,0.8118000000000001,0.8140230114144261,0.8140230114144261,0.9461,0.9460999999999998
balanced,label_smoothing_ce,seed_255,20,0.8269,0.828608528039507,0.8269000000000002,0.8257804729140357,0.8257804729140357,0.9445,0.9445
