split,criterion,seed,epoch,confidence,accuracy,count
imbalanced,label_smoothing_ce,seed_18,8,0.7852269248519629,0.6857,10000
imbalanced,label_smoothing_ce,seed_18,9,0.793787203156152,0.7001,10000
imbalanced,label_smoothing_ce,seed_18,10,0.8057771726790304,0.7296,10000
imbalanced,label_smoothing_ce,seed_18,11,0.8147375716689426,0.7226,10000
imbalanced,label_smoothing_ce,seed_18,12,0.8169206986973354,0.731,10000
imbalanced,label_smoothing_ce,seed_18,13,0.8172468774258347,0.7243,10000
imbalanced,label_smoothing_ce,seed_18,14,0.8163687127166891,0.735,10000
imbalanced,label_smoothing_ce,seed_18,15,0.8275960586338571,0.7244,10000
imbalanced,label_smoothing_ce,seed_18,16,0.8200360790135807,0.7165,10000
imbalanced,label_smoothing_ce,seed_18,17,0.8384749339705477,0.7499,10000
imbalanced,label_smoothing_ce,seed_18,18,0.8314442934043116,0.7396,10000
imbalanced,label_smoothing_ce,seed_18,19,0.8165078638692368,0.7439,10000
imbalanced,label_smoothing_ce,seed_18,20,0.8318167192807115,0.7254,10000
imbalanced,label_smoothing_ce,seed_33,1,0.4289545301930014,0.316,10000
imbalanced,label_smoothing_ce,seed_33,2,0.6324929217918199,0.543,10000
imbalanced,label_smoothing_ce,seed_33,3,0.6716820982760809,0.6245,10000
imbalanced,label_smoothing_ce,seed_33,4,0.6928420441338717,0.6627,10000
imbalanced,label_smoothing_ce,seed_33,5,0.7226393568884417,0.675,10000
imbalanced,label_smoothing_ce,seed_33,6,0.7529923058874249,0.6928,10000
imbalanced,label_smoothing_ce,seed_33,7,0.7553425664201018,0.682,10000
imbalanced,label_smoothing_ce,seed_33,8,0.753159657352597,0.6762,10000
imbalanced,label_smoothing_ce,seed_33,9,0.7709697767255272,0.6986,10000
imbalanced,label_smoothing_ce,seed_33,10,0.793711340275034,0.722,10000
imbalanced,label_smoothing_ce,seed_33,11,0.8023729450889258,0.7019,10000
imbalanced,label_smoothing_ce,seed_33,12,0.8112200215956927,0.6966,10000
imbalanced,label_smoothing_ce,seed_33,13,0.8122517130433925,0.7241,10000
imbalanced,label_smoothing_ce,seed_33,14,0.8095709231325422,0.7171,10000
imbalanced,label_smoothing_ce,seed_33,15,0.821126140761567,0.7301,10000
imbalanced,label_smoothing_ce,seed_33,16,0.8317190135015073,0.7361,10000
imbalanced,label_smoothing_ce,seed_33,17,0.8264843674399959,0.7422,10000
imbalanced,label_smoothing_ce,seed_33,18,0.8188411876299958,0.7311,10000
imbalanced,label_smoothing_ce,seed_33,19,0.8311933719005672,0.7021,10000
imbalanced,label_smoothing_ce,seed_33,20,0.8240148624485575,0.746,10000
imbalanced,label_smoothing_ce,seed_45,1,0.48865448097344577,0.4036,10000
imbalanced,label_smoothing_ce,seed_45,2,0.6539860185632036,0.5929,10000
imbalanced,label_smoothing_ce,seed_45,3,0.6930073759978652,0.6446,10000
imbalanced,label_smoothing_ce,seed_45,4,0.7113064913758042,0.6467,10000
imbalanced,label_smoothing_ce,seed_45,5,0.7335560552152943,0.6829,10000
imbalanced,label_smoothing_ce,seed_45,6,0.7603437384372768,0.6966,10000
imbalanced,label_smoothing_ce,seed_45,7,0.7705429147995725,0.6978,10000
imbalanced,label_smoothing_ce,seed_45,8,0.7683924537565917,0.7116,10000
imbalanced,label_smoothing_ce,seed_45,9,0.7916196260933887,0.7117,10000
imbalanced,label_smoothing_ce,seed_45,10,0.7899064868740365,0.6789,10000
imbalanced,label_smoothing_ce,seed_45,11,0.7913753407203744,0.6937,10000
imbalanced,label_smoothing_ce,seed_45,12,0.8043504033662098,0.7231,10000
imbalanced,label_smoothing_ce,seed_45,13,0.8058886716914211,0.6835,10000
imbalanced,label_smoothing_ce,seed_45,14,0.8019852468200062,0.7138,10000
imbalanced,label_smoothing_ce,seed_45,15,0.8105937484813704,0.7171,10000
imbalanced,label_smoothing_ce,seed_45,16,0.8072215358162688,0.7355,10000
imbalanced,label_smoothing_ce,seed_45,17,0.8265422120998148,0.7087,10000
imbalanced,label_smoothing_ce,seed_45,18,0.8136973805309332,0.6883,10000
